block_id	drug_row	drug_col	css_ri	synergy_zip	synergy_bliss	synergy_loewe	synergy_hsa	S	cell_line_name	cellosaurus_accession
17238	METHOTREXATE	ABT-888	21.01	-0.56	-0.37	-33.2	-1.77	8.51	EFM192B	CVCL_1813
17239	METHOTREXATE	ABT-888	22.02	5.55	7.86	-24.97	6.46	9.51	EFM192B	CVCL_1813
17240	METHOTREXATE	ABT-888	35.95	11.74	14.74	-18.09	13.34	23.45	EFM192B	CVCL_1813
17241	METHOTREXATE	AZD1775	54.05	1.52	2.43	2.41	7.7	21.2	EFM192B	CVCL_1813
17242	METHOTREXATE	AZD1775	51.71	1.44	1.4	1.38	6.67	18.86	EFM192B	CVCL_1813
17243	METHOTREXATE	AZD1775	33.44	-6.44	-7.02	-7.03	-1.74	0.59	EFM192B	CVCL_1813
17244	METHOTREXATE	AZD1775	49.86	-3.21	-1.83	-1.85	3.44	17.01	EFM192B	CVCL_1813
17245	METHOTREXATE	BEZ-235	58.31	3.47	3.32	1.62	7.39	-1.68	EFM192B	CVCL_1813
17246	METHOTREXATE	BEZ-235	58.39	0.31	4.64	2.94	8.71	-1.61	EFM192B	CVCL_1813
17247	METHOTREXATE	BEZ-235	60.36	3.69	3.73	2.03	7.8	0.36	EFM192B	CVCL_1813
17248	METHOTREXATE	BEZ-235	61.84	3.69	5.92	4.22	9.99	1.85	EFM192B	CVCL_1813
17249	METHOTREXATE	BORTEZOMIB	46.92	1.84	0.7	-6.07	3.16	-1.1	EFM192B	CVCL_1813
17250	METHOTREXATE	BORTEZOMIB	41.82	1.35	1.55	-5.23	4	-6.2	EFM192B	CVCL_1813
17251	METHOTREXATE	BORTEZOMIB	52.85	2.02	1.54	-5.24	3.99	4.83	EFM192B	CVCL_1813
17252	METHOTREXATE	BORTEZOMIB	55.9	0.36	3.37	-3.41	5.82	7.88	EFM192B	CVCL_1813
17253	METHOTREXATE	DASATINIB	19.44	-6.61	2.49	6.02	7.11	-7.16	EFM192B	CVCL_1813
17254	METHOTREXATE	DASATINIB	23.36	-7.44	-6.05	-2.52	-1.43	-3.24	EFM192B	CVCL_1813
17255	METHOTREXATE	DASATINIB	28.13	-3.42	-3.4	0.13	1.22	1.53	EFM192B	CVCL_1813
17256	METHOTREXATE	DASATINIB	29.33	-3.53	-0.19	3.33	4.43	2.73	EFM192B	CVCL_1813
17257	METHOTREXATE	DINACICLIB	57.28	-1.54	-2.39	-15.01	0.3	9.44	EFM192B	CVCL_1813
17258	METHOTREXATE	DINACICLIB	57.72	3.07	4.15	-8.47	6.83	9.88	EFM192B	CVCL_1813
17259	METHOTREXATE	DINACICLIB	60.22	2.7	3.78	-8.84	6.47	12.38	EFM192B	CVCL_1813
17260	METHOTREXATE	DINACICLIB	62.82	3.58	4.28	-8.34	6.97	14.98	EFM192B	CVCL_1813
17261	METHOTREXATE	ERLOTINIB	54.86	-0.36	3.98	4.82	8	24.93	EFM192B	CVCL_1813
17262	METHOTREXATE	ERLOTINIB	54.06	-6.45	-2.56	-1.73	1.46	24.13	EFM192B	CVCL_1813
17263	METHOTREXATE	ERLOTINIB	54.03	1.59	2.33	3.16	6.35	24.09	EFM192B	CVCL_1813
17264	METHOTREXATE	ERLOTINIB	57.4	0.3	1.41	2.24	5.43	27.46	EFM192B	CVCL_1813
17265	METHOTREXATE	GELDANAMYCIN	49.68	2.38	1.56	3.06	6.61	-1.54	EFM192B	CVCL_1813
17266	METHOTREXATE	GELDANAMYCIN	36.51	-5.84	-5.98	-4.48	-0.93	-14.72	EFM192B	CVCL_1813
17267	METHOTREXATE	GELDANAMYCIN	48.3	-1.7	-1.3	0.2	3.75	-2.92	EFM192B	CVCL_1813
17268	METHOTREXATE	GELDANAMYCIN	50.3	2.12	2.4	3.9	7.45	-0.92	EFM192B	CVCL_1813
17269	METHOTREXATE	L778123	31.84	-11.95	-6.93	-5.36	-1.24	-3.37	EFM192B	CVCL_1813
17270	METHOTREXATE	L778123	23	-9.59	-8.5	-6.93	-2.81	-12.2	EFM192B	CVCL_1813
17271	METHOTREXATE	L778123	24.61	-10.69	-6.15	-4.59	-0.47	-10.59	EFM192B	CVCL_1813
17272	METHOTREXATE	L778123	36.9	-3.67	-0.72	0.85	4.97	1.69	EFM192B	CVCL_1813
17273	METHOTREXATE	LAPATINIB	47.25	-4.06	-4.41	-0.43	2.06	-17.76	EFM192B	CVCL_1813
17274	METHOTREXATE	LAPATINIB	43.27	-7.1	-7.23	-3.25	-0.75	-21.74	EFM192B	CVCL_1813
17275	METHOTREXATE	LAPATINIB	50.95	-2.9	-2.48	1.5	4	-14.06	EFM192B	CVCL_1813
17276	METHOTREXATE	LAPATINIB	49.87	-2.56	-2.77	1.21	3.71	-15.14	EFM192B	CVCL_1813
17277	METHOTREXATE	MK-2206	59.63	0.8	0.93	1.55	5.65	-14.03	EFM192B	CVCL_1813
17278	METHOTREXATE	MK-2206	57.8	-0.13	-0.54	0.09	4.19	-15.86	EFM192B	CVCL_1813
17279	METHOTREXATE	MK-2206	50.74	-4.01	-3.81	-3.19	0.91	-22.92	EFM192B	CVCL_1813
17280	METHOTREXATE	MK-2206	54.03	-2.46	-3.56	-2.94	1.16	-19.63	EFM192B	CVCL_1813
17281	METHOTREXATE	MK-4827	34.14	-1.72	-1.59	-0.24	1.07	13.96	EFM192B	CVCL_1813
17282	METHOTREXATE	MK-4827	24.68	-5.7	-0.93	0.42	1.73	4.5	EFM192B	CVCL_1813
17283	METHOTREXATE	MK-4827	28.42	-2.55	3.91	5.25	6.57	8.24	EFM192B	CVCL_1813
17284	METHOTREXATE	MK-4827	18.12	-3.16	1.92	3.26	4.58	-2.06	EFM192B	CVCL_1813
17285	METHOTREXATE	MK-5108	31.19	-8.51	-3.3	-3.87	0.79	3.46	EFM192B	CVCL_1813
17286	METHOTREXATE	MK-5108	34.48	-5.41	-2.83	-3.4	1.27	6.75	EFM192B	CVCL_1813
17287	METHOTREXATE	MK-5108	39.01	-1.7	-2.13	-2.71	1.96	11.29	EFM192B	CVCL_1813
17288	METHOTREXATE	MK-5108	32.9	-6.64	-2.4	-2.97	1.7	5.18	EFM192B	CVCL_1813
17289	METHOTREXATE	MK-8669	38.95	1.8	1.78	4.31	7.46	-0.61	EFM192B	CVCL_1813
17290	METHOTREXATE	MK-8669	41.54	2.36	1.89	4.42	7.57	1.97	EFM192B	CVCL_1813
17291	METHOTREXATE	MK-8669	29.33	-3.6	-4.2	-1.67	1.48	-10.24	EFM192B	CVCL_1813
17292	METHOTREXATE	MK-8669	36.76	-0.96	-0.39	2.14	5.29	-2.81	EFM192B	CVCL_1813
17293	METHOTREXATE	MK-8776	31.98	-8.16	-7.64	-5.39	-2.12	-18.26	EFM192B	CVCL_1813
17294	METHOTREXATE	MK-8776	47.92	-1.14	0.63	2.88	6.15	-2.33	EFM192B	CVCL_1813
17295	METHOTREXATE	MK-8776	38.54	-2.21	-2.75	-0.51	2.76	-11.71	EFM192B	CVCL_1813
17296	METHOTREXATE	MK-8776	48.11	0.16	0.91	3.16	6.43	-2.14	EFM192B	CVCL_1813
17297	METHOTREXATE	PD325901	25.07	4	8.87	1.75	8.88	11.2	EFM192B	CVCL_1813
17298	METHOTREXATE	PD325901	15.67	-0.88	-3.1	-10.22	-3.09	1.8	EFM192B	CVCL_1813
17299	METHOTREXATE	PD325901	25.59	4.07	3.14	-3.98	3.15	11.72	EFM192B	CVCL_1813
17300	METHOTREXATE	PD325901	26.17	0.07	8.84	1.72	8.85	12.3	EFM192B	CVCL_1813
17301	METHOTREXATE	SORAFENIB	35.23	-0.61	-0.88	-3.48	2.09	-6.08	EFM192B	CVCL_1813
17302	METHOTREXATE	SORAFENIB	36.93	-4.76	-2.35	-4.95	0.62	-4.38	EFM192B	CVCL_1813
17303	METHOTREXATE	SORAFENIB	42.1	1.33	3.03	0.44	6.01	0.79	EFM192B	CVCL_1813
17304	METHOTREXATE	SORAFENIB	37.68	-0.08	0.48	-2.11	3.45	-3.63	EFM192B	CVCL_1813
17305	METHOTREXATE	SUNITINIB	35.44	4.52	9.16	-3.58	10.45	19.59	EFM192B	CVCL_1813
17306	METHOTREXATE	SUNITINIB	26.78	0.66	4.29	-8.45	5.58	10.92	EFM192B	CVCL_1813
17307	METHOTREXATE	SUNITINIB	32.77	0.25	1.47	-11.27	2.75	16.92	EFM192B	CVCL_1813
17308	METHOTREXATE	SUNITINIB	33.44	5.28	7.92	-4.82	9.21	17.58	EFM192B	CVCL_1813
17309	METHOTREXATE	TEMOZOLOMIDE	11.09	1.87	1.82	-35.69	-4.23	4.19	EFM192B	CVCL_1813
17310	METHOTREXATE	TEMOZOLOMIDE	5.24	0.1	-3.78	-41.29	-9.83	-1.66	EFM192B	CVCL_1813
17311	METHOTREXATE	TEMOZOLOMIDE	14.24	0	-0.33	-37.84	-6.38	7.34	EFM192B	CVCL_1813
17312	METHOTREXATE	TEMOZOLOMIDE	13.18	-0.05	4.26	-33.25	-1.79	6.28	EFM192B	CVCL_1813
17313	METHOTREXATE	ZOLINZA	67.55	2.21	1.86	0.72	5.09	33.82	EFM192B	CVCL_1813
17314	METHOTREXATE	ZOLINZA	68.85	3.13	4.05	2.92	7.28	35.12	EFM192B	CVCL_1813
17315	METHOTREXATE	ZOLINZA	68.89	1.59	4.04	2.91	7.28	35.16	EFM192B	CVCL_1813
17316	METHOTREXATE	ZOLINZA	66.7	0.04	-1.42	-2.55	1.81	32.98	EFM192B	CVCL_1813
17317	MITOMYCINE	ABT-888	64.41	16.02	16.02	-21.81	15.11	20.58	EFM192B	CVCL_1813
17318	MITOMYCINE	ABT-888	64.33	11.69	12.17	-25.66	11.25	20.5	EFM192B	CVCL_1813
17319	MITOMYCINE	ABT-888	66.27	13.32	13.92	-23.92	13	22.45	EFM192B	CVCL_1813
17320	MITOMYCINE	ABT-888	64.63	12.5	13.56	-24.28	12.64	20.8	EFM192B	CVCL_1813
17321	MITOMYCINE	AZD1775	72.3	7.93	7.58	9.75	14.54	8.13	EFM192B	CVCL_1813
17322	MITOMYCINE	AZD1775	66.33	5.02	4.58	6.75	11.55	2.16	EFM192B	CVCL_1813
17323	MITOMYCINE	AZD1775	73.61	8.91	8.06	10.24	15.03	9.44	EFM192B	CVCL_1813
17324	MITOMYCINE	AZD1775	71.3	6.88	6.39	8.56	13.36	7.12	EFM192B	CVCL_1813
17325	MITOMYCINE	BEZ-235	77.96	5.09	4.69	8.38	12.17	-13.36	EFM192B	CVCL_1813
17326	MITOMYCINE	BEZ-235	73.28	2.84	2.58	6.27	10.06	-18.04	EFM192B	CVCL_1813
17327	MITOMYCINE	BEZ-235	78.15	4.04	3.48	7.17	10.96	-13.16	EFM192B	CVCL_1813
17328	MITOMYCINE	BEZ-235	77.87	6.32	6.17	9.85	13.64	-13.45	EFM192B	CVCL_1813
17329	MITOMYCINE	BORTEZOMIB	62.83	1.04	0.83	2.01	5.85	-16.51	EFM192B	CVCL_1813
17330	MITOMYCINE	BORTEZOMIB	65.1	-0.28	-1.43	-0.25	3.59	-14.24	EFM192B	CVCL_1813
17331	MITOMYCINE	BORTEZOMIB	66.09	1.75	0.63	1.81	5.65	-13.25	EFM192B	CVCL_1813
17332	MITOMYCINE	BORTEZOMIB	62.38	0.21	-0.49	0.69	4.54	-16.96	EFM192B	CVCL_1813
17333	MITOMYCINE	DASATINIB	58.48	4.4	5.12	-1.78	10.65	0.56	EFM192B	CVCL_1813
17334	MITOMYCINE	DASATINIB	57.96	4.82	5.67	-1.23	11.19	0.04	EFM192B	CVCL_1813
17335	MITOMYCINE	DASATINIB	61.04	4.34	5.75	-1.15	11.27	3.12	EFM192B	CVCL_1813
17336	MITOMYCINE	DASATINIB	63.49	6.17	6.85	-0.05	12.38	5.57	EFM192B	CVCL_1813
17337	MITOMYCINE	DINACICLIB	78.92	6.1	6.29	4.99	10.34	-0.25	EFM192B	CVCL_1813
17338	MITOMYCINE	DINACICLIB	82.8	7.44	6.7	5.4	10.75	3.64	EFM192B	CVCL_1813
17339	MITOMYCINE	DINACICLIB	79.4	6.93	6.82	5.52	10.87	0.24	EFM192B	CVCL_1813
17340	MITOMYCINE	DINACICLIB	76.77	5.03	5.33	4.03	9.38	-2.39	EFM192B	CVCL_1813
17341	MITOMYCINE	ERLOTINIB	47.65	-8.41	-11.62	-10.17	-5.73	-13.6	EFM192B	CVCL_1813
17342	MITOMYCINE	ERLOTINIB	50.8	-5.58	-9.01	-7.56	-3.12	-10.46	EFM192B	CVCL_1813
17343	MITOMYCINE	ERLOTINIB	41.98	-7.68	-12.44	-10.99	-6.55	-19.28	EFM192B	CVCL_1813
17344	MITOMYCINE	ERLOTINIB	45.29	-9.94	-12.6	-11.15	-6.71	-15.97	EFM192B	CVCL_1813
17345	MITOMYCINE	GELDANAMYCIN	58.37	-4.39	-5.41	-2.61	3.15	-24.18	EFM192B	CVCL_1813
17346	MITOMYCINE	GELDANAMYCIN	58.73	-3.82	-5.11	-2.3	3.46	-23.82	EFM192B	CVCL_1813
17347	MITOMYCINE	GELDANAMYCIN	56.67	-7.96	-9.54	-6.73	-0.98	-25.88	EFM192B	CVCL_1813
17348	MITOMYCINE	GELDANAMYCIN	57.16	-4.91	-6.49	-3.68	2.07	-25.39	EFM192B	CVCL_1813
17349	MITOMYCINE	L778123	30.66	-14.39	-22.74	-23.61	-15.01	-35.87	EFM192B	CVCL_1813
17350	MITOMYCINE	L778123	35.65	-13.57	-17.95	-18.83	-10.22	-30.87	EFM192B	CVCL_1813
17351	MITOMYCINE	L778123	34.2	-14.61	-19.07	-19.95	-11.34	-32.32	EFM192B	CVCL_1813
17352	MITOMYCINE	L778123	36.09	-12.78	-13.72	-14.6	-5.99	-30.44	EFM192B	CVCL_1813
17353	MITOMYCINE	LAPATINIB	70.81	-2.47	-3.52	4.04	7.33	-25.52	EFM192B	CVCL_1813
17354	MITOMYCINE	LAPATINIB	72	-1.33	-1.87	5.69	8.98	-24.33	EFM192B	CVCL_1813
17355	MITOMYCINE	LAPATINIB	73.27	0.51	0.06	7.63	10.92	-23.06	EFM192B	CVCL_1813
17356	MITOMYCINE	LAPATINIB	74.44	0.07	-0.25	7.32	10.61	-21.89	EFM192B	CVCL_1813
17357	MITOMYCINE	MK-2206	73.85	-0.48	-0.59	4.11	7.49	-31.14	EFM192B	CVCL_1813
17358	MITOMYCINE	MK-2206	73.29	-0.63	-0.95	3.74	7.13	-31.69	EFM192B	CVCL_1813
17359	MITOMYCINE	MK-2206	76.32	-0.07	-0.34	4.35	7.74	-28.66	EFM192B	CVCL_1813
17360	MITOMYCINE	MK-2206	76.12	-0.06	-0.31	4.38	7.77	-28.86	EFM192B	CVCL_1813
17361	MITOMYCINE	MK-4827	63.69	13.26	12.66	14.18	15.91	12.19	EFM192B	CVCL_1813
17362	MITOMYCINE	MK-4827	67.02	6.84	5.54	7.07	8.79	15.53	EFM192B	CVCL_1813
17363	MITOMYCINE	MK-4827	65.96	9.52	10.14	11.67	13.39	14.47	EFM192B	CVCL_1813
17364	MITOMYCINE	MK-4827	63.69	6.91	6.69	8.22	9.94	12.19	EFM192B	CVCL_1813
17365	MITOMYCINE	MK-5108	54.73	-1.22	-1.69	-3.21	3.35	-4.31	EFM192B	CVCL_1813
17366	MITOMYCINE	MK-5108	47.19	-1.35	-5.63	-7.16	-0.59	-11.86	EFM192B	CVCL_1813
17367	MITOMYCINE	MK-5108	51.16	-2.73	-2.29	-3.81	2.75	-7.88	EFM192B	CVCL_1813
17368	MITOMYCINE	MK-5108	45.95	-3.77	-4.33	-5.86	0.71	-13.1	EFM192B	CVCL_1813
17369	MITOMYCINE	MK-8669	65.98	5.57	5.08	10.65	12.7	-4.9	EFM192B	CVCL_1813
17370	MITOMYCINE	MK-8669	68.57	3.22	0.68	6.25	8.3	-2.32	EFM192B	CVCL_1813
17371	MITOMYCINE	MK-8669	68.67	5.26	4.05	9.62	11.66	-2.22	EFM192B	CVCL_1813
17372	MITOMYCINE	MK-8669	66.72	5.32	4.07	9.64	11.69	-4.17	EFM192B	CVCL_1813
17373	MITOMYCINE	MK-8776	74.84	6.57	6.43	-0.2	15.01	-6.73	EFM192B	CVCL_1813
17374	MITOMYCINE	MK-8776	77.06	8.39	8.04	1.41	16.62	-4.5	EFM192B	CVCL_1813
17375	MITOMYCINE	MK-8776	73.93	4.76	4.83	-1.81	13.41	-7.63	EFM192B	CVCL_1813
17376	MITOMYCINE	MK-8776	74.04	5.17	4.79	-1.84	13.37	-7.52	EFM192B	CVCL_1813
17377	MITOMYCINE	PD325901	61.48	12.29	13.24	8.12	13.44	16.29	EFM192B	CVCL_1813
17378	MITOMYCINE	PD325901	61.56	11.55	11.84	6.72	12.04	16.38	EFM192B	CVCL_1813
17379	MITOMYCINE	PD325901	61.5	10.82	9.54	4.42	9.74	16.31	EFM192B	CVCL_1813
17380	MITOMYCINE	PD325901	56.87	8.53	7.08	1.96	7.28	11.68	EFM192B	CVCL_1813
17381	MITOMYCINE	SORAFENIB	28.31	-17.46	-30.75	-33.39	-25.34	-44.33	EFM192B	CVCL_1813
17382	MITOMYCINE	SORAFENIB	22.46	-18.73	-34.34	-36.99	-28.93	-50.17	EFM192B	CVCL_1813
17383	MITOMYCINE	SORAFENIB	24.79	-17.67	-32.6	-35.24	-27.19	-47.85	EFM192B	CVCL_1813
17384	MITOMYCINE	SORAFENIB	29.83	-18.56	-27.22	-29.86	-21.81	-42.8	EFM192B	CVCL_1813
17385	MITOMYCINE	SUNITINIB	56.89	4.47	5.56	-22.2	7.09	9.71	EFM192B	CVCL_1813
17386	MITOMYCINE	SUNITINIB	60	6.31	5	-22.77	6.53	12.82	EFM192B	CVCL_1813
17387	MITOMYCINE	SUNITINIB	60.04	8.59	10.29	-17.47	11.82	12.86	EFM192B	CVCL_1813
17388	MITOMYCINE	SUNITINIB	63.58	12.27	11.36	-16.4	12.89	16.4	EFM192B	CVCL_1813
17389	MITOMYCINE	TEMOZOLOMIDE	61.59	12.98	13.96	-31.14	9.98	23.37	EFM192B	CVCL_1813
17390	MITOMYCINE	TEMOZOLOMIDE	59.55	14.84	15.11	-29.99	11.14	21.32	EFM192B	CVCL_1813
17391	MITOMYCINE	TEMOZOLOMIDE	58.84	14.49	13.7	-31.4	9.72	20.61	EFM192B	CVCL_1813
17392	MITOMYCINE	TEMOZOLOMIDE	61.36	13.39	13.15	-31.94	9.18	23.14	EFM192B	CVCL_1813
17393	MITOMYCINE	ZOLINZA	79.79	6.82	6.61	7.48	11.76	14.74	EFM192B	CVCL_1813
17394	MITOMYCINE	ZOLINZA	82.31	7.58	6.74	7.61	11.89	17.26	EFM192B	CVCL_1813
17395	MITOMYCINE	ZOLINZA	76	7.5	7.47	8.34	12.62	10.95	EFM192B	CVCL_1813
17396	MITOMYCINE	ZOLINZA	81.06	8.06	7.21	8.08	12.36	16.01	EFM192B	CVCL_1813
17397	MK-2206	ABT-888	50.68	0.99	-1.44	-30.12	-2.15	-7.16	EFM192B	CVCL_1813
17398	MK-2206	ABT-888	55.3	2.83	1.51	-27.17	0.8	-2.53	EFM192B	CVCL_1813
17399	MK-2206	ABT-888	56.32	3.76	3.96	-24.72	3.25	-1.51	EFM192B	CVCL_1813
17400	MK-2206	ABT-888	50.4	1.62	0.72	-27.96	0.01	-7.44	EFM192B	CVCL_1813
17401	MK-2206	BEZ-235	78.81	3.29	2.85	6.81	9.77	-26.51	EFM192B	CVCL_1813
17402	MK-2206	BEZ-235	82.77	6.39	5.82	9.79	12.74	-22.55	EFM192B	CVCL_1813
17403	MK-2206	BEZ-235	77.7	4.22	3.98	7.94	10.9	-27.62	EFM192B	CVCL_1813
17404	MK-2206	BEZ-235	82.12	5.23	4.87	8.84	11.79	-23.2	EFM192B	CVCL_1813
17405	MK-2206	BORTEZOMIB	57.5	-3.22	-5.05	-3.2	-0.17	-35.84	EFM192B	CVCL_1813
17406	MK-2206	BORTEZOMIB	58.2	-2.66	-3.51	-1.66	1.37	-35.15	EFM192B	CVCL_1813
17407	MK-2206	BORTEZOMIB	57.07	-3.91	-5.8	-3.95	-0.92	-36.28	EFM192B	CVCL_1813
17408	MK-2206	BORTEZOMIB	61.47	-1.29	-2.02	-0.17	2.86	-31.88	EFM192B	CVCL_1813
17409	MK-2206	DASATINIB	52.81	-2.89	-2.3	-4.19	2.66	-19.12	EFM192B	CVCL_1813
17410	MK-2206	DASATINIB	53.77	-0.39	-0.84	-2.73	4.12	-18.16	EFM192B	CVCL_1813
17411	MK-2206	DASATINIB	57.5	0.25	2.63	0.74	7.59	-14.43	EFM192B	CVCL_1813
17412	MK-2206	DASATINIB	61.44	3.78	3.44	1.55	8.41	-10.49	EFM192B	CVCL_1813
17413	MK-2206	DINACICLIB	68.83	-1.24	-3	-3.85	0.93	-24.34	EFM192B	CVCL_1813
17414	MK-2206	DINACICLIB	71.85	-1.01	-1.25	-2.09	2.68	-21.32	EFM192B	CVCL_1813
17415	MK-2206	DINACICLIB	70.46	-0.13	0.13	-0.71	4.06	-22.71	EFM192B	CVCL_1813
17416	MK-2206	DINACICLIB	72.63	0.16	-0.08	-0.92	3.85	-20.54	EFM192B	CVCL_1813
17417	MK-2206	ERLOTINIB	75.01	5.09	4.53	5.95	9.71	-0.25	EFM192B	CVCL_1813
17418	MK-2206	ERLOTINIB	79.23	6.99	7.32	8.74	12.5	3.96	EFM192B	CVCL_1813
17419	MK-2206	ERLOTINIB	79.23	7.83	8.57	9.99	13.75	3.97	EFM192B	CVCL_1813
17420	MK-2206	ERLOTINIB	78.45	7.24	7.52	8.93	12.7	3.18	EFM192B	CVCL_1813
17421	MK-2206	GELDANAMYCIN	54.56	-10.67	-15.04	-10.43	-7.47	-42	EFM192B	CVCL_1813
17422	MK-2206	GELDANAMYCIN	56.59	-8.41	-12.87	-8.26	-5.3	-39.96	EFM192B	CVCL_1813
17423	MK-2206	GELDANAMYCIN	58.32	-8.71	-12.76	-8.15	-5.19	-38.24	EFM192B	CVCL_1813
17424	MK-2206	GELDANAMYCIN	59.98	-8.38	-12.42	-7.8	-4.84	-36.57	EFM192B	CVCL_1813
17425	MK-2206	MK-8669	68.22	3.77	3.56	9.43	10.79	-16.67	EFM192B	CVCL_1813
17426	MK-2206	MK-8669	70.85	5.71	5.68	11.55	12.91	-14.04	EFM192B	CVCL_1813
17427	MK-2206	MK-8669	68.78	3.48	2.54	8.41	9.77	-16.12	EFM192B	CVCL_1813
17428	MK-2206	MK-8669	75.77	7.18	6.84	12.71	14.07	-9.12	EFM192B	CVCL_1813
17429	MK-2206	MK-8776	61.5	-2.41	-3.19	-8.52	4.96	-34.07	EFM192B	CVCL_1813
17430	MK-2206	MK-8776	61.63	-2.7	-3.04	-8.37	5.11	-33.94	EFM192B	CVCL_1813
17431	MK-2206	MK-8776	63.84	-1.85	-2.16	-7.49	6	-31.74	EFM192B	CVCL_1813
17432	MK-2206	MK-8776	63.98	-1.84	-2.11	-7.44	6.04	-31.59	EFM192B	CVCL_1813
17433	MK-2206	OXALIPLATIN	66.66	-5.55	-8.16	-5.49	-1.23	-33.2	EFM192B	CVCL_1813
17434	MK-2206	OXALIPLATIN	52.81	-9.77	-13.62	-10.96	-6.69	-47.06	EFM192B	CVCL_1813
17435	MK-2206	OXALIPLATIN	53.38	-10.07	-11.81	-9.15	-4.88	-46.49	EFM192B	CVCL_1813
17436	MK-2206	OXALIPLATIN	54.45	-7.48	-9.71	-7.05	-2.78	-45.42	EFM192B	CVCL_1813
17437	MK-2206	PD325901	47.71	0.63	-2.28	-5.18	-2.13	-11.49	EFM192B	CVCL_1813
17438	MK-2206	PD325901	51.08	4.47	3.44	0.54	3.59	-8.12	EFM192B	CVCL_1813
17439	MK-2206	PD325901	51.58	1.32	0.44	-2.46	0.59	-7.62	EFM192B	CVCL_1813
17440	MK-2206	PD325901	54.3	2.88	2.3	-0.6	2.46	-4.9	EFM192B	CVCL_1813
17441	MK-2206	SN-38	68.49	2.64	1.71	2.26	6.92	-4.49	EFM192B	CVCL_1813
17442	MK-2206	SN-38	60.1	-1.02	-1.44	-0.89	3.77	-12.88	EFM192B	CVCL_1813
17443	MK-2206	SN-38	65.18	-1.39	-0.37	0.18	4.83	-7.8	EFM192B	CVCL_1813
17444	MK-2206	SN-38	64.45	1.01	0.79	1.33	5.99	-8.53	EFM192B	CVCL_1813
17445	MK-2206	SORAFENIB	61.22	-2.23	-3.36	-6.36	1.95	-25.42	EFM192B	CVCL_1813
17446	MK-2206	SORAFENIB	60.57	-1.09	-1.23	-4.23	4.09	-26.07	EFM192B	CVCL_1813
17447	MK-2206	SORAFENIB	56.75	-3.97	-3.32	-6.31	2	-29.88	EFM192B	CVCL_1813
17448	MK-2206	SORAFENIB	65.16	0.51	0.98	-2.02	6.29	-21.47	EFM192B	CVCL_1813
17449	MK-2206	TOPOTECAN	70.75	-3.22	-4.23	-0.46	3.07	-42.18	EFM192B	CVCL_1813
17450	MK-2206	TOPOTECAN	73.97	-0.11	-0.65	3.11	6.64	-38.96	EFM192B	CVCL_1813
17451	MK-2206	TOPOTECAN	75.03	-1.03	-1.63	2.14	5.66	-37.89	EFM192B	CVCL_1813
17452	MK-2206	TOPOTECAN	74.24	-1.48	-2.44	1.32	4.85	-38.69	EFM192B	CVCL_1813
17453	MK-4541	5-FU	22.52	-10.66	-9.7	-6.99	-4.66	-2.86	EFM192B	CVCL_1813
17454	MK-4541	5-FU	24.07	-8.19	-7.4	-4.69	-2.37	-1.31	EFM192B	CVCL_1813
17455	MK-4541	5-FU	26.28	-9.8	-4.5	-1.79	0.53	0.9	EFM192B	CVCL_1813
17456	MK-4541	5-FU	30.8	-9.09	-0.41	2.3	4.62	5.42	EFM192B	CVCL_1813
17457	MK-4541	ABT-888	3.21	-2.56	-2.45	-4.54	-4	-1.42	EFM192B	CVCL_1813
17458	MK-4541	ABT-888	-5.41	-2.01	-10.46	-12.55	-12.01	-10.04	EFM192B	CVCL_1813
17459	MK-4541	ABT-888	18.77	6.64	8.95	6.86	7.4	14.15	EFM192B	CVCL_1813
17460	MK-4541	ABT-888	11.21	4.02	7.56	5.47	6	6.59	EFM192B	CVCL_1813
17461	MK-4541	AZD1775	35.55	-2.5	0.98	-7.61	5.44	10.58	EFM192B	CVCL_1813
17462	MK-4541	AZD1775	43.97	-6.58	2.71	-5.88	7.17	19	EFM192B	CVCL_1813
17463	MK-4541	AZD1775	31.9	-8.03	-5.19	-13.78	-0.73	6.93	EFM192B	CVCL_1813
17464	MK-4541	AZD1775	40.69	-0.83	-0.6	-9.19	3.85	15.72	EFM192B	CVCL_1813
17465	MK-4541	BEZ-235	59.67	5.55	3.14	-12.46	5.79	7.56	EFM192B	CVCL_1813
17466	MK-4541	BEZ-235	59.12	4.05	3.41	-12.19	6.06	7.01	EFM192B	CVCL_1813
17467	MK-4541	BEZ-235	50.53	8.43	9.69	-5.91	12.34	-1.58	EFM192B	CVCL_1813
17468	MK-4541	BEZ-235	43.29	2.5	2.27	-13.33	4.92	-8.83	EFM192B	CVCL_1813
17469	MK-4541	BORTEZOMIB	39.09	0.54	-0.27	-6.06	1.11	-1.05	EFM192B	CVCL_1813
17470	MK-4541	BORTEZOMIB	26.03	0.03	-6.72	-12.51	-5.35	-14.11	EFM192B	CVCL_1813
17471	MK-4541	BORTEZOMIB	27.83	0.83	-2.37	-8.16	-1	-12.31	EFM192B	CVCL_1813
17472	MK-4541	BORTEZOMIB	38.56	-0.5	-3.67	-9.46	-2.3	-1.58	EFM192B	CVCL_1813
17473	MK-4541	CARBOPLATIN	50.07	0.71	5.53	7.23	8.22	27.29	EFM192B	CVCL_1813
17474	MK-4541	CARBOPLATIN	49.93	1.6	4.41	6.11	7.1	27.15	EFM192B	CVCL_1813
